LECROYWS452,17453,Waveform
Segments,1,SegmentSize,4998
Segment,TrigTime,TimeSinceSegment1
#1,17-Dec-2014 16:14:11,0                 
Time,Ampl
-8.3061e-008,-0.3925
-8.2061e-008,-0.455
-8.1061e-008,-0.48625
-8.0061e-008,-0.42375
-7.9061e-008,-0.501875
-7.8061e-008,-0.5175
-7.7061e-008,-0.5175
-7.6061e-008,-0.5175
-7.5061e-008,-0.595625
-7.4061e-008,-0.54875
-7.3061e-008,-0.626875
-7.2061e-008,-0.61125
-7.1061e-008,-0.626875
-7.0061e-008,-0.67375
-6.9061e-008,-0.6425
-6.8061e-008,-0.705
-6.7061e-008,-0.720625
-6.6061e-008,-0.705
-6.5061e-008,-0.7675
-6.4061e-008,-0.7675
-6.3061e-008,-0.7675
-6.2061e-008,-0.7675
-6.1061e-008,-0.79875
-6.0061e-008,-0.79875
-5.9061e-008,-0.86125
-5.8061e-008,-0.83
-5.7061e-008,-0.83
-5.6061e-008,-0.876875
-5.5061e-008,-0.8925
-5.4061e-008,-0.876875
-5.3061e-008,-0.8925
-5.2061e-008,-0.955
-5.1061e-008,-0.92375
-5.0061e-008,-0.939375
-4.9061e-008,-0.970625
-4.8061e-008,-0.955
-4.7061e-008,-0.955
-4.6061e-008,-0.955
-4.5061e-008,-1.00188
-4.4061e-008,-0.98625
-4.3061e-008,-0.98625
-4.2061e-008,-0.98625
-4.1061e-008,-1.0175
-4.0061e-008,-1.00188
-3.9061e-008,-0.98625
-3.8061e-008,-1.0175
-3.7061e-008,-1.0175
-3.6061e-008,-1.0175
-3.5061e-008,-1.00188
-3.4061e-008,-1.0175
-3.3061e-008,-1.00188
-3.2061e-008,-1.0175
-3.1061e-008,-0.98625
-3.0061e-008,-1.04875
-2.9061e-008,-1.00188
-2.8061e-008,-1.0175
-2.7061e-008,-0.98625
-2.6061e-008,-1.00188
-2.5061e-008,-1.00188
-2.4061e-008,-0.939375
-2.3061e-008,-1.0175
-2.2061e-008,-0.970625
-2.1061e-008,-0.955
-2.0061e-008,-0.955
-1.9061e-008,-0.908125
-1.8061e-008,-0.98625
-1.7061e-008,-0.92375
-1.6061e-008,-0.908125
-1.5061e-008,-0.955
-1.4061e-008,-0.8925
-1.3061e-008,-0.876875
-1.2061e-008,-0.8925
-1.1061e-008,-0.8925
-1.0061e-008,-0.83
-9.061e-009,-0.83
-8.061e-009,-0.814375
-7.061e-009,-0.814375
-6.061e-009,-0.7675
-5.061e-009,-0.814375
-4.061e-009,-0.7675
-3.061e-009,-0.73625
-2.061e-009,-0.720625
-1.061e-009,-0.67375
-6.1e-011,-0.705
9.39e-010,-0.67375
1.939e-009,-0.658125
2.939e-009,-0.626875
3.939e-009,-0.58
4.939e-009,-0.58
5.939e-009,-0.54875
6.939e-009,-0.54875
7.939e-009,-0.54875
8.939e-009,-0.470625
9.939e-009,-0.5175
1.0939e-008,-0.470625
1.1939e-008,-0.455
1.2939e-008,-0.439375
1.3939e-008,-0.42375
1.4939e-008,-0.36125
1.5939e-008,-0.3925
1.6939e-008,-0.3925
1.7939e-008,-0.251875
1.8939e-008,-0.33
1.9939e-008,-0.251875
2.0939e-008,-0.220625
2.1939e-008,-0.251875
2.2939e-008,-0.189375
2.3939e-008,-0.158125
2.4939e-008,-0.1425
2.5939e-008,-0.158125
2.6939e-008,-0.08
2.7939e-008,-0.04875
2.8939e-008,-0.064375
2.9939e-008,-0.0175
3.0939e-008,-0.0175
3.1939e-008,-0.0175
3.2939e-008,0.07625
3.3939e-008,0.01375
3.4939e-008,0.07625
3.5939e-008,0.1075
3.6939e-008,0.13875
3.7939e-008,0.17
3.8939e-008,0.17
3.9939e-008,0.20125
4.0939e-008,0.216875
4.1939e-008,0.26375
4.2939e-008,0.2325
4.3939e-008,0.295
4.4939e-008,0.32625
4.5939e-008,0.295
4.6939e-008,0.3575
4.7939e-008,0.38875
4.8939e-008,0.435625
4.9939e-008,0.435625
5.0939e-008,0.45125
5.1939e-008,0.466875
5.2939e-008,0.529375
5.3939e-008,0.498125
5.4939e-008,0.529375
5.5939e-008,0.57625
5.6939e-008,0.591875
5.7939e-008,0.529375
5.8939e-008,0.623125
5.9939e-008,0.623125
6.0939e-008,0.6075
6.1939e-008,0.685625
6.2939e-008,0.654375
6.3939e-008,0.67
6.4939e-008,0.70125
6.5939e-008,0.748125
6.6939e-008,0.685625
6.7939e-008,0.748125
6.8939e-008,0.748125
6.9939e-008,0.795
7.0939e-008,0.810625
7.1939e-008,0.810625
7.2939e-008,0.810625
7.3939e-008,0.8575
7.4939e-008,0.8575
7.5939e-008,0.8575
7.6939e-008,0.88875
7.7939e-008,0.8575
7.8939e-008,0.841875
7.9939e-008,0.92
8.0939e-008,0.873125
8.1939e-008,0.904375
8.2939e-008,0.873125
8.3939e-008,0.88875
8.4939e-008,0.88875
8.5939e-008,0.95125
8.6939e-008,0.92
8.7939e-008,0.935625
8.8939e-008,0.95125
8.9939e-008,0.935625
9.0939e-008,0.935625
9.1939e-008,0.966875
9.2939e-008,0.9825
9.3939e-008,0.904375
9.4939e-008,0.966875
9.5939e-008,0.935625
9.6939e-008,0.935625
9.7939e-008,0.9825
9.8939e-008,0.935625
9.9939e-008,0.95125
1.00939e-007,0.935625
1.01939e-007,0.935625
1.02939e-007,0.966875
1.03939e-007,0.92
1.04939e-007,0.935625
1.05939e-007,0.873125
1.06939e-007,0.95125
1.07939e-007,0.841875
1.08939e-007,0.92
1.09939e-007,0.8575
1.10939e-007,0.88875
1.11939e-007,0.82625
1.12939e-007,0.8575
1.13939e-007,0.82625
1.14939e-007,0.810625
1.15939e-007,0.841875
1.16939e-007,0.779375
1.17939e-007,0.82625
1.18939e-007,0.748125
1.19939e-007,0.76375
1.20939e-007,0.76375
1.21939e-007,0.7325
1.22939e-007,0.716875
1.23939e-007,0.654375
1.24939e-007,0.716875
1.25939e-007,0.716875
1.26939e-007,0.63875
1.27939e-007,0.654375
1.28939e-007,0.623125
1.29939e-007,0.6075
1.30939e-007,0.57625
1.31939e-007,0.57625
1.32939e-007,0.57625
1.33939e-007,0.560625
1.34939e-007,0.545
1.35939e-007,0.560625
1.36939e-007,0.4825
1.37939e-007,0.498125
1.38939e-007,0.45125
1.39939e-007,0.45125
1.40939e-007,0.45125
1.41939e-007,0.404375
1.42939e-007,0.435625
1.43939e-007,0.373125
1.44939e-007,0.3575
1.45939e-007,0.310625
1.46939e-007,0.295
1.47939e-007,0.279375
1.48939e-007,0.20125
1.49939e-007,0.20125
1.50939e-007,0.2325
1.51939e-007,0.185625
1.52939e-007,0.17
1.53939e-007,0.13875
1.54939e-007,0.091875
1.55939e-007,0.1075
1.56939e-007,0.1075
1.57939e-007,0.060625
1.58939e-007,0.01375
1.59939e-007,-0.0175
1.60939e-007,0.01375
1.61939e-007,-0.04875
1.62939e-007,-0.08
1.63939e-007,-0.08
1.64939e-007,-0.095625
1.65939e-007,-0.11125
1.66939e-007,-0.11125
1.67939e-007,-0.17375
1.68939e-007,-0.189375
1.69939e-007,-0.17375
1.70939e-007,-0.189375
1.71939e-007,-0.220625
1.72939e-007,-0.23625
1.73939e-007,-0.2675
1.74939e-007,-0.251875
1.75939e-007,-0.29875
1.76939e-007,-0.314375
1.77939e-007,-0.36125
1.78939e-007,-0.3925
1.79939e-007,-0.3925
1.80939e-007,-0.3925
1.81939e-007,-0.42375
1.82939e-007,-0.439375
1.83939e-007,-0.42375
1.84939e-007,-0.439375
1.85939e-007,-0.48625
1.86939e-007,-0.455
1.87939e-007,-0.48625
1.88939e-007,-0.5175
1.89939e-007,-0.564375
1.90939e-007,-0.5175
1.91939e-007,-0.61125
1.92939e-007,-0.58
1.93939e-007,-0.6425
1.94939e-007,-0.595625
1.95939e-007,-0.626875
1.96939e-007,-0.658125
1.97939e-007,-0.626875
1.98939e-007,-0.658125
1.99939e-007,-0.6425
2.00939e-007,-0.67375
2.01939e-007,-0.705
2.02939e-007,-0.67375
2.03939e-007,-0.73625
2.04939e-007,-0.73625
2.05939e-007,-0.73625
2.06939e-007,-0.751875
2.07939e-007,-0.79875
2.08939e-007,-0.751875
2.09939e-007,-0.7675
2.10939e-007,-0.705
2.11939e-007,-0.7675
2.12939e-007,-0.751875
2.13939e-007,-0.751875
2.14939e-007,-0.7675
2.15939e-007,-0.79875
2.16939e-007,-0.751875
2.17939e-007,-0.79875
2.18939e-007,-0.7675
2.19939e-007,-0.79875
2.20939e-007,-0.7675
2.21939e-007,-0.79875
2.22939e-007,-0.7675
2.23939e-007,-0.751875
2.24939e-007,-0.783125
2.25939e-007,-0.79875
2.26939e-007,-0.751875
2.27939e-007,-0.7675
2.28939e-007,-0.7675
2.29939e-007,-0.79875
2.30939e-007,-0.7675
2.31939e-007,-0.79875
2.32939e-007,-0.7675
2.33939e-007,-0.7675
2.34939e-007,-0.7675
2.35939e-007,-0.814375
2.36939e-007,-0.79875
2.37939e-007,-0.73625
2.38939e-007,-0.7675
2.39939e-007,-0.79875
2.40939e-007,-0.7675
2.41939e-007,-0.7675
2.42939e-007,-0.720625
2.43939e-007,-0.7675
2.44939e-007,-0.705
2.45939e-007,-0.73625
2.46939e-007,-0.751875
2.47939e-007,-0.705
2.48939e-007,-0.705
2.49939e-007,-0.67375
2.50939e-007,-0.67375
2.51939e-007,-0.6425
2.52939e-007,-0.61125
2.53939e-007,-0.58
2.54939e-007,-0.6425
2.55939e-007,-0.58
2.56939e-007,-0.564375
2.57939e-007,-0.564375
2.58939e-007,-0.54875
2.59939e-007,-0.5175
2.60939e-007,-0.501875
2.61939e-007,-0.455
2.62939e-007,-0.501875
2.63939e-007,-0.455
2.64939e-007,-0.439375
2.65939e-007,-0.42375
2.66939e-007,-0.3925
2.67939e-007,-0.3925
2.68939e-007,-0.376875
2.69939e-007,-0.376875
2.70939e-007,-0.36125
2.71939e-007,-0.345625
2.72939e-007,-0.36125
2.73939e-007,-0.36125
2.74939e-007,-0.314375
2.75939e-007,-0.29875
2.76939e-007,-0.314375
2.77939e-007,-0.23625
2.78939e-007,-0.2675
2.79939e-007,-0.23625
2.80939e-007,-0.205
2.81939e-007,-0.23625
2.82939e-007,-0.189375
2.83939e-007,-0.220625
2.84939e-007,-0.17375
2.85939e-007,-0.189375
2.86939e-007,-0.17375
2.87939e-007,-0.158125
2.88939e-007,-0.158125
2.89939e-007,-0.126875
2.90939e-007,-0.064375
2.91939e-007,-0.08
2.92939e-007,-0.064375
2.93939e-007,0.01375
2.94939e-007,-0.04875
2.95939e-007,0.01375
2.96939e-007,-0.001875
2.97939e-007,0.1075
2.98939e-007,0.01375
2.99939e-007,0.1075
3.00939e-007,0.13875
3.01939e-007,0.17
3.02939e-007,0.1075
3.03939e-007,0.154375
3.04939e-007,0.248125
3.05939e-007,0.2325
3.06939e-007,0.295
3.07939e-007,0.2325
3.08939e-007,0.295
3.09939e-007,0.295
3.10939e-007,0.310625
3.11939e-007,0.3575
3.12939e-007,0.3575
3.13939e-007,0.341875
3.14939e-007,0.38875
3.15939e-007,0.373125
3.16939e-007,0.38875
3.17939e-007,0.3575
3.18939e-007,0.435625
3.19939e-007,0.373125
3.20939e-007,0.38875
3.21939e-007,0.42
3.22939e-007,0.42
3.23939e-007,0.435625
3.24939e-007,0.435625
3.25939e-007,0.42
3.26939e-007,0.435625
3.27939e-007,0.466875
3.28939e-007,0.45125
3.29939e-007,0.435625
3.30939e-007,0.4825
3.31939e-007,0.45125
3.32939e-007,0.435625
3.33939e-007,0.51375
3.34939e-007,0.498125
3.35939e-007,0.51375
3.36939e-007,0.498125
3.37939e-007,0.545
3.38939e-007,0.529375
3.39939e-007,0.545
3.40939e-007,0.529375
3.41939e-007,0.560625
3.42939e-007,0.560625
3.43939e-007,0.57625
3.44939e-007,0.57625
3.45939e-007,0.63875
3.46939e-007,0.591875
3.47939e-007,0.63875
3.48939e-007,0.654375
3.49939e-007,0.63875
3.50939e-007,0.63875
3.51939e-007,0.685625
3.52939e-007,0.716875
3.53939e-007,0.70125
3.54939e-007,0.70125
3.55939e-007,0.685625
3.56939e-007,0.716875
3.57939e-007,0.67
3.58939e-007,0.685625
3.59939e-007,0.716875
3.60939e-007,0.7325
3.61939e-007,0.67
3.62939e-007,0.63875
3.63939e-007,0.685625
3.64939e-007,0.654375
3.65939e-007,0.654375
3.66939e-007,0.654375
3.67939e-007,0.6075
3.68939e-007,0.623125
3.69939e-007,0.6075
3.70939e-007,0.591875
3.71939e-007,0.591875
3.72939e-007,0.57625
3.73939e-007,0.591875
3.74939e-007,0.57625
3.75939e-007,0.560625
3.76939e-007,0.51375
3.77939e-007,0.545
3.78939e-007,0.529375
3.79939e-007,0.4825
3.80939e-007,0.529375
3.81939e-007,0.4825
3.82939e-007,0.466875
3.83939e-007,0.4825
3.84939e-007,0.4825
3.85939e-007,0.466875
3.86939e-007,0.51375
3.87939e-007,0.498125
3.88939e-007,0.45125
3.89939e-007,0.51375
3.90939e-007,0.498125
3.91939e-007,0.466875
3.92939e-007,0.466875
3.93939e-007,0.45125
3.94939e-007,0.466875
3.95939e-007,0.45125
3.96939e-007,0.45125
3.97939e-007,0.45125
3.98939e-007,0.435625
3.99939e-007,0.42
4.00939e-007,0.435625
4.01939e-007,0.404375
4.02939e-007,0.38875
4.03939e-007,0.373125
4.04939e-007,0.38875
4.05939e-007,0.38875
4.06939e-007,0.341875
4.07939e-007,0.32625
4.08939e-007,0.295
4.09939e-007,0.279375
4.10939e-007,0.310625
4.11939e-007,0.248125
4.12939e-007,0.2325
4.13939e-007,0.248125
4.14939e-007,0.185625
4.15939e-007,0.185625
4.16939e-007,0.17
4.17939e-007,0.13875
4.18939e-007,0.123125
4.19939e-007,0.07625
4.20939e-007,0.07625
4.21939e-007,-0.001875
4.22939e-007,0.07625
4.23939e-007,-0.0175
4.24939e-007,-0.04875
4.25939e-007,-0.001875
4.26939e-007,-0.064375
4.27939e-007,-0.0175
4.28939e-007,-0.064375
4.29939e-007,-0.08
4.30939e-007,-0.064375
4.31939e-007,-0.04875
4.32939e-007,-0.095625
4.33939e-007,-0.11125
4.34939e-007,-0.095625
4.35939e-007,-0.1425
4.36939e-007,-0.126875
4.37939e-007,-0.126875
4.38939e-007,-0.1425
4.39939e-007,-0.158125
4.40939e-007,-0.126875
4.41939e-007,-0.1425
4.42939e-007,-0.17375
4.43939e-007,-0.126875
4.44939e-007,-0.189375
4.45939e-007,-0.205
4.46939e-007,-0.17375
4.47939e-007,-0.17375
4.48939e-007,-0.205
4.49939e-007,-0.251875
4.50939e-007,-0.23625
4.51939e-007,-0.29875
4.52939e-007,-0.2675
4.53939e-007,-0.29875
4.54939e-007,-0.314375
4.55939e-007,-0.283125
4.56939e-007,-0.36125
4.57939e-007,-0.33
4.58939e-007,-0.36125
4.59939e-007,-0.408125
4.60939e-007,-0.408125
4.61939e-007,-0.408125
4.62939e-007,-0.455
4.63939e-007,-0.439375
4.64939e-007,-0.501875
4.65939e-007,-0.455
4.66939e-007,-0.5175
4.67939e-007,-0.501875
4.68939e-007,-0.470625
4.69939e-007,-0.533125
4.70939e-007,-0.54875
4.71939e-007,-0.58
4.72939e-007,-0.54875
4.73939e-007,-0.58
4.74939e-007,-0.54875
4.75939e-007,-0.54875
4.76939e-007,-0.54875
4.77939e-007,-0.595625
4.78939e-007,-0.58
4.79939e-007,-0.58
4.80939e-007,-0.564375
4.81939e-007,-0.54875
4.82939e-007,-0.564375
4.83939e-007,-0.54875
4.84939e-007,-0.533125
4.85939e-007,-0.58
4.86939e-007,-0.54875
4.87939e-007,-0.54875
4.88939e-007,-0.54875
4.89939e-007,-0.533125
4.90939e-007,-0.533125
4.91939e-007,-0.58
4.92939e-007,-0.54875
4.93939e-007,-0.58
4.94939e-007,-0.533125
4.95939e-007,-0.5175
4.96939e-007,-0.54875
4.97939e-007,-0.5175
4.98939e-007,-0.5175
4.99939e-007,-0.501875
5.00939e-007,-0.54875
5.01939e-007,-0.501875
5.02939e-007,-0.54875
5.03939e-007,-0.5175
5.04939e-007,-0.54875
5.05939e-007,-0.501875
5.06939e-007,-0.595625
5.07939e-007,-0.5175
5.08939e-007,-0.564375
5.09939e-007,-0.54875
5.10939e-007,-0.501875
5.11939e-007,-0.533125
5.12939e-007,-0.58
5.13939e-007,-0.54875
5.14939e-007,-0.5175
5.15939e-007,-0.564375
5.16939e-007,-0.48625
5.17939e-007,-0.54875
5.18939e-007,-0.48625
5.19939e-007,-0.501875
5.20939e-007,-0.5175
5.21939e-007,-0.5175
5.22939e-007,-0.48625
5.23939e-007,-0.48625
5.24939e-007,-0.455
5.25939e-007,-0.470625
5.26939e-007,-0.42375
5.27939e-007,-0.439375
5.28939e-007,-0.376875
5.29939e-007,-0.42375
5.30939e-007,-0.3925
5.31939e-007,-0.36125
5.32939e-007,-0.33
5.33939e-007,-0.36125
5.34939e-007,-0.345625
5.35939e-007,-0.2675
5.36939e-007,-0.33
5.37939e-007,-0.314375
5.38939e-007,-0.251875
5.39939e-007,-0.2675
5.40939e-007,-0.205
5.41939e-007,-0.205
5.42939e-007,-0.189375
5.43939e-007,-0.189375
5.44939e-007,-0.189375
5.45939e-007,-0.17375
5.46939e-007,-0.17375
5.47939e-007,-0.17375
5.48939e-007,-0.158125
5.49939e-007,-0.1425
5.50939e-007,-0.126875
5.51939e-007,-0.126875
5.52939e-007,-0.095625
5.53939e-007,-0.095625
5.54939e-007,-0.08
5.55939e-007,-0.095625
5.56939e-007,-0.04875
5.57939e-007,-0.064375
5.58939e-007,-0.033125
5.59939e-007,-0.0175
5.60939e-007,-0.0175
5.61939e-007,-0.033125
5.62939e-007,-0.0175
5.63939e-007,-0.04875
5.64939e-007,0.01375
5.65939e-007,-0.0175
5.66939e-007,0.01375
5.67939e-007,0.060625
5.68939e-007,0.07625
5.69939e-007,0.1075
5.70939e-007,0.045
5.71939e-007,0.1075
5.72939e-007,0.07625
5.73939e-007,0.17
5.74939e-007,0.154375
5.75939e-007,0.13875
5.76939e-007,0.216875
5.77939e-007,0.154375
5.78939e-007,0.154375
5.79939e-007,0.20125
5.80939e-007,0.20125
5.81939e-007,0.26375
5.82939e-007,0.2325
5.83939e-007,0.295
5.84939e-007,0.248125
5.85939e-007,0.341875
5.86939e-007,0.341875
5.87939e-007,0.295
5.88939e-007,0.32625
5.89939e-007,0.295
5.90939e-007,0.3575
5.91939e-007,0.3575
5.92939e-007,0.373125
5.93939e-007,0.3575
5.94939e-007,0.38875
5.95939e-007,0.38875
5.96939e-007,0.3575
5.97939e-007,0.38875
5.98939e-007,0.404375
5.99939e-007,0.42
6.00939e-007,0.38875
6.01939e-007,0.42
6.02939e-007,0.373125
6.03939e-007,0.42
6.04939e-007,0.45125
6.05939e-007,0.42
6.06939e-007,0.404375
6.07939e-007,0.45125
6.08939e-007,0.42
6.09939e-007,0.435625
6.10939e-007,0.45125
6.11939e-007,0.4825
6.12939e-007,0.51375
6.13939e-007,0.45125
6.14939e-007,0.45125
6.15939e-007,0.4825
6.16939e-007,0.4825
6.17939e-007,0.435625
6.18939e-007,0.498125
6.19939e-007,0.466875
6.20939e-007,0.45125
6.21939e-007,0.4825
6.22939e-007,0.4825
6.23939e-007,0.4825
6.24939e-007,0.51375
6.25939e-007,0.4825
6.26939e-007,0.498125
6.27939e-007,0.4825
6.28939e-007,0.51375
6.29939e-007,0.51375
6.30939e-007,0.4825
6.31939e-007,0.498125
6.32939e-007,0.45125
6.33939e-007,0.498125
6.34939e-007,0.51375
6.35939e-007,0.45125
6.36939e-007,0.498125
6.37939e-007,0.4825
6.38939e-007,0.4825
6.39939e-007,0.4825
6.40939e-007,0.4825
6.41939e-007,0.45125
6.42939e-007,0.4825
6.43939e-007,0.45125
6.44939e-007,0.466875
6.45939e-007,0.466875
6.46939e-007,0.435625
6.47939e-007,0.42
6.48939e-007,0.435625
6.49939e-007,0.38875
6.50939e-007,0.45125
6.51939e-007,0.38875
6.52939e-007,0.404375
6.53939e-007,0.38875
6.54939e-007,0.404375
6.55939e-007,0.373125
6.56939e-007,0.32625
6.57939e-007,0.373125
6.58939e-007,0.32625
6.59939e-007,0.3575
6.60939e-007,0.310625
6.61939e-007,0.32625
6.62939e-007,0.248125
6.63939e-007,0.295
6.64939e-007,0.310625
6.65939e-007,0.279375
6.66939e-007,0.295
6.67939e-007,0.26375
6.68939e-007,0.26375
6.69939e-007,0.295
6.70939e-007,0.216875
6.71939e-007,0.20125
6.72939e-007,0.2325
6.73939e-007,0.20125
6.74939e-007,0.20125
6.75939e-007,0.154375
6.76939e-007,0.13875
6.77939e-007,0.17
6.78939e-007,0.154375
6.79939e-007,0.154375
6.80939e-007,0.17
6.81939e-007,0.1075
6.82939e-007,0.154375
6.83939e-007,0.1075
6.84939e-007,0.1075
6.85939e-007,0.1075
6.86939e-007,0.045
6.87939e-007,0.091875
6.88939e-007,0.01375
6.89939e-007,0.060625
6.90939e-007,0.01375
6.91939e-007,0.029375
6.92939e-007,-0.0175
6.93939e-007,0.060625
6.94939e-007,-0.0175
6.95939e-007,0.01375
6.96939e-007,-0.0175
6.97939e-007,-0.064375
6.98939e-007,-0.095625
6.99939e-007,-0.064375
7.00939e-007,-0.095625
7.01939e-007,-0.11125
7.02939e-007,-0.11125
7.03939e-007,-0.11125
7.04939e-007,-0.11125
7.05939e-007,-0.126875
7.06939e-007,-0.17375
7.07939e-007,-0.126875
7.08939e-007,-0.17375
7.09939e-007,-0.158125
7.10939e-007,-0.158125
7.11939e-007,-0.205
7.12939e-007,-0.189375
7.13939e-007,-0.205
7.14939e-007,-0.23625
7.15939e-007,-0.23625
7.16939e-007,-0.2675
7.17939e-007,-0.2675
7.18939e-007,-0.2675
7.19939e-007,-0.2675
7.20939e-007,-0.29875
7.21939e-007,-0.314375
7.22939e-007,-0.29875
7.23939e-007,-0.314375
7.24939e-007,-0.251875
7.25939e-007,-0.314375
7.26939e-007,-0.283125
7.27939e-007,-0.29875
7.28939e-007,-0.33
7.29939e-007,-0.36125
7.30939e-007,-0.36125
7.31939e-007,-0.376875
7.32939e-007,-0.376875
7.33939e-007,-0.345625
7.34939e-007,-0.3925
7.35939e-007,-0.36125
7.36939e-007,-0.36125
7.37939e-007,-0.3925
7.38939e-007,-0.345625
7.39939e-007,-0.3925
7.40939e-007,-0.314375
7.41939e-007,-0.42375
7.42939e-007,-0.3925
7.43939e-007,-0.408125
7.44939e-007,-0.42375
7.45939e-007,-0.42375
7.46939e-007,-0.3925
7.47939e-007,-0.42375
7.48939e-007,-0.3925
7.49939e-007,-0.3925
7.50939e-007,-0.455
7.51939e-007,-0.36125
7.52939e-007,-0.3925
7.53939e-007,-0.42375
7.54939e-007,-0.455
7.55939e-007,-0.376875
7.56939e-007,-0.439375
7.57939e-007,-0.439375
7.58939e-007,-0.439375
7.59939e-007,-0.455
7.60939e-007,-0.455
7.61939e-007,-0.42375
7.62939e-007,-0.42375
7.63939e-007,-0.439375
7.64939e-007,-0.408125
7.65939e-007,-0.42375
7.66939e-007,-0.376875
7.67939e-007,-0.3925
7.68939e-007,-0.42375
7.69939e-007,-0.3925
7.70939e-007,-0.3925
7.71939e-007,-0.42375
7.72939e-007,-0.376875
7.73939e-007,-0.3925
7.74939e-007,-0.3925
7.75939e-007,-0.3925
7.76939e-007,-0.36125
7.77939e-007,-0.376875
7.78939e-007,-0.33
7.79939e-007,-0.345625
7.80939e-007,-0.36125
7.81939e-007,-0.29875
7.82939e-007,-0.29875
7.83939e-007,-0.345625
7.84939e-007,-0.29875
7.85939e-007,-0.283125
7.86939e-007,-0.36125
7.87939e-007,-0.2675
7.88939e-007,-0.2675
7.89939e-007,-0.283125
7.90939e-007,-0.2675
7.91939e-007,-0.2675
7.92939e-007,-0.23625
7.93939e-007,-0.251875
7.94939e-007,-0.220625
7.95939e-007,-0.23625
7.96939e-007,-0.205
7.97939e-007,-0.2675
7.98939e-007,-0.205
7.99939e-007,-0.205
8.00939e-007,-0.189375
8.01939e-007,-0.251875
8.02939e-007,-0.189375
8.03939e-007,-0.17375
8.04939e-007,-0.189375
8.05939e-007,-0.1425
8.06939e-007,-0.1425
8.07939e-007,-0.1425
8.08939e-007,-0.1425
8.09939e-007,-0.126875
8.10939e-007,-0.1425
8.11939e-007,-0.095625
8.12939e-007,-0.1425
8.13939e-007,-0.08
8.14939e-007,-0.11125
8.15939e-007,-0.095625
8.16939e-007,-0.08
8.17939e-007,-0.095625
8.18939e-007,-0.064375
8.19939e-007,-0.001875
8.20939e-007,-0.0175
8.21939e-007,-0.033125
8.22939e-007,-0.0175
8.23939e-007,-0.001875
8.24939e-007,-0.001875
8.25939e-007,-0.0175
8.26939e-007,0.01375
8.27939e-007,0.01375
8.28939e-007,0.029375
8.29939e-007,0.07625
8.30939e-007,0.01375
8.31939e-007,0.07625
8.32939e-007,0.07625
8.33939e-007,0.091875
8.34939e-007,0.045
8.35939e-007,0.1075
8.36939e-007,0.123125
8.37939e-007,0.1075
8.38939e-007,0.1075
8.39939e-007,0.1075
8.40939e-007,0.154375
8.41939e-007,0.17
8.42939e-007,0.13875
8.43939e-007,0.13875
8.44939e-007,0.17
8.45939e-007,0.17
8.46939e-007,0.13875
8.47939e-007,0.20125
8.48939e-007,0.185625
8.49939e-007,0.185625
8.50939e-007,0.20125
8.51939e-007,0.17
8.52939e-007,0.185625
8.53939e-007,0.248125
8.54939e-007,0.20125
8.55939e-007,0.2325
8.56939e-007,0.20125
8.57939e-007,0.248125
8.58939e-007,0.295
8.59939e-007,0.2325
8.60939e-007,0.248125
8.61939e-007,0.248125
8.62939e-007,0.295
8.63939e-007,0.248125
8.64939e-007,0.310625
8.65939e-007,0.248125
8.66939e-007,0.26375
8.67939e-007,0.310625
8.68939e-007,0.310625
8.69939e-007,0.26375
8.70939e-007,0.279375
8.71939e-007,0.279375
8.72939e-007,0.295
8.73939e-007,0.310625
8.74939e-007,0.295
8.75939e-007,0.295
8.76939e-007,0.341875
8.77939e-007,0.341875
8.78939e-007,0.32625
8.79939e-007,0.3575
8.80939e-007,0.341875
8.81939e-007,0.341875
8.82939e-007,0.295
8.83939e-007,0.341875
8.84939e-007,0.32625
8.85939e-007,0.310625
8.86939e-007,0.32625
8.87939e-007,0.32625
8.88939e-007,0.295
8.89939e-007,0.3575
8.90939e-007,0.341875
8.91939e-007,0.295
8.92939e-007,0.373125
8.93939e-007,0.310625
8.94939e-007,0.310625
8.95939e-007,0.295
8.96939e-007,0.310625
8.97939e-007,0.310625
8.98939e-007,0.310625
8.99939e-007,0.279375
9.00939e-007,0.310625
9.01939e-007,0.32625
9.02939e-007,0.310625
9.03939e-007,0.295
9.04939e-007,0.295
9.05939e-007,0.279375
9.06939e-007,0.279375
9.07939e-007,0.248125
9.08939e-007,0.295
9.09939e-007,0.279375
9.10939e-007,0.295
9.11939e-007,0.26375
9.12939e-007,0.26375
9.13939e-007,0.26375
9.14939e-007,0.26375
9.15939e-007,0.2325
9.16939e-007,0.216875
9.17939e-007,0.248125
9.18939e-007,0.2325
9.19939e-007,0.248125
9.20939e-007,0.2325
9.21939e-007,0.20125
9.22939e-007,0.248125
9.23939e-007,0.2325
9.24939e-007,0.185625
9.25939e-007,0.216875
9.26939e-007,0.154375
9.27939e-007,0.185625
9.28939e-007,0.185625
9.29939e-007,0.17
9.30939e-007,0.17
9.31939e-007,0.17
9.32939e-007,0.13875
9.33939e-007,0.13875
9.34939e-007,0.13875
9.35939e-007,0.13875
9.36939e-007,0.1075
9.37939e-007,0.1075
9.38939e-007,0.1075
9.39939e-007,0.1075
9.40939e-007,0.1075
9.41939e-007,0.07625
9.42939e-007,0.07625
9.43939e-007,0.1075
9.44939e-007,0.060625
9.45939e-007,0.091875
9.46939e-007,0.045
9.47939e-007,0.07625
9.48939e-007,0.045
9.49939e-007,0.045
9.50939e-007,-0.001875
